patient,paired_normal,paired_tumor
TCGA-HV-A5A3,40726.0042208,52628.1698352
TCGA-H6-A45N,106363.668945,19361.5340531
TCGA-YB-A89D,15198.165074899998,28353.231147400005
TCGA-H6-8124,12174.9892474,13509.3041435
