patient,paired_normal,paired_tumor
TCGA-V5-A7RE,21343.9331607,20992.7653682
TCGA-IC-A6RF,2511.34500104,15719.8206201
TCGA-IC-A6RE,2864.75081681,24620.7773372
TCGA-L5-A43C,5463.99120516,14105.9760609
TCGA-L5-A4OG,19912.6420679,6594.22953309
TCGA-L5-A4OO,6579.85642753,35151.482994599995
TCGA-V5-AASX,5195.73155808,12768.744963
TCGA-L5-A4OJ,20665.673638,10935.320144299998
